	CL2001032010AA.CEL	CL2001032041AA.CEL
1593_at	2.9786103699595	3.10920188161836
1594_at	6.42048901099395	6.31278827875067
1595_at	7.09055761339023	7.22484990633449
1596_g_at	6.90561532376888	7.74270748466906
1597_at	8.7666448081114	7.92292072033628
1598_g_at	10.0822488800644	9.76636999198863
1599_at	4.44138713041079	4.19920895445556
160_at	6.10830922031343	6.25559874449132
1600_at	3.99293497630812	4.19685910285663
160020_at	8.04498892400759	7.92361829853013
160021_r_at	2.97893223325012	2.95227238425337
160022_at	8.01342663560332	6.9195529864659
160023_at	4.87680614913228	5.44660024988791
160024_at	6.45995040472618	6.33897984860369
160025_at	3.88055645790367	4.12049271636967
160026_at	5.34253535347181	4.93017101665109
160027_s_at	7.0211382036665	7.30506268719413
160028_s_at	4.86074146381544	4.93007627851808
160029_at	6.33190425921595	6.16764153172724
160030_at	4.27926748801344	4.87781995872119
160031_at	5.13308842687871	4.6911423734953
160032_at	5.85173109302236	5.80886997714066
160033_s_at	6.83867827159913	6.78603519628832
160034_s_at	5.35242178938482	4.98817824269111
160035_at	4.17361707263236	4.06671829595331
160036_at	6.32019706527518	6.14228931633326
160037_at	7.54607263997525	7.43946569504365
160038_s_at	6.66591904927762	6.451027545019
160039_at	5.81596843890475	5.82803610946189
160040_at	3.70249585074357	4.15363130491817
160041_at	7.66250951809071	7.42342282377642
160042_s_at	6.68623740043949	6.61614668995295
160043_at	3.96174146829335	4.30704824813126
160044_g_at	6.70140935682515	6.20377514091767
1601_s_at	5.10043431538843	5.35912688988522
1602_at	4.79212517401407	5.16041907894277
1603_g_at	4.57880376330139	5.38919871250287
1604_at	4.74207119800322	4.91481579980657
1605_g_at	5.34822270560647	5.09744963181553
1606_at	5.58649915101656	6.02802496139157
1607_at	6.06424224849342	5.89825618553209
1608_at	6.68414286962473	7.18534791839574
1609_g_at	6.09723042390239	6.1410614533423
161_at	2.97284646901751	3.1061250868558
1610_s_at	3.05655104705486	3.07434240320279
1611_s_at	3.28637491667695	3.18961895850172
1612_s_at	10.7556918892244	11.4917090864272
1613_s_at	4.4956135630916	4.61887742094869
1614_s_at	5.21673344994409	4.9565251064178
1615_at	7.53127496105492	6.47905339209523
1616_at	4.60052059142633	5.11010147566597
1617_at	6.79904311028253	7.14417251187174
1618_at	3.23552739762916	3.46281669608384
1619_g_at	5.44200852781676	5.92667008828102
162_at	9.50016690009515	9.90416446493175
1620_at	5.34602332132231	5.52127532542637
1621_at	4.02648692042852	4.07859840448642
1622_at	7.93355103621997	7.84296333929585
1623_s_at	3.77868619162806	3.85973942444261
1624_at	4.94528229411882	4.69932138453459
1625_at	3.59357840002727	3.54335368424969
1626_at	3.77967885649711	4.05276421267433
1627_at	8.40036351080359	8.44753046761617
1628_at	4.28689689015953	4.25302374983717
1629_s_at	4.30772439330048	4.90475102715062
163_at	7.01829247221905	6.6042238813883
1630_s_at	8.02928628939671	7.75758580467828
1631_at	6.85017733613876	6.51016938588352
1632_at	7.5500542118717	7.6082572086048
1633_g_at	7.19601861443433	7.61709429706264
1634_s_at	4.68454658526604	4.67517953236405
1635_at	6.83231077674386	7.43345838401539
1636_g_at	8.41909589022296	8.73364375050686
1637_at	7.55341681832563	7.13975535240059
1638_at	5.61796368565513	5.42371298995975
1639_s_at	4.54132912449003	4.53832522585851
164_at	7.0814334505951	6.92951733374987
1640_at	6.37504582714356	6.86446667278512
1641_s_at	8.41870755696835	8.63410306300204
1642_at	7.81584594507783	7.74042708175661
1643_g_at	6.50535267476788	7.06235922011424
1644_at	8.05041275883758	7.96522118452625
1645_at	6.10105169696129	5.75857021240664
1646_at	3.95767590529721	4.01330894202185
1647_at	5.88087044131053	5.6589166184458
1648_at	4.95801357274124	4.43478895326299
1649_at	6.48282901033495	6.46824635398813
165_g_at	4.16922889678741	3.89644270857409
1650_g_at	8.50184378956663	8.33117865592299
1651_at	7.0727227094227	6.74896006039608
1652_at	7.11498240347785	7.21170343068926
1653_at	10.2301696668299	10.0593737067149
1654_at	5.47298445556666	5.63488842796148
1655_s_at	3.47951028388842	3.84209890194037
1656_s_at	6.46484234061521	6.25952333586647
1657_at	3.50844127984832	3.74305293333964
1658_g_at	4.24750787892102	4.38674305697941
1659_s_at	6.90798049577937	6.87716746468586
166_at	7.25363887167461	7.01508831702297
1660_at	5.43335680967715	5.63993285217653
1661_i_at	6.72020830248708	7.03259688442834
1662_r_at	9.59394941576995	10.466805826993
1663_at	7.69796579829791	7.62939652749474
1664_at	7.88900450771904	8.40601781489093
1665_s_at	8.92682661384965	8.32679457102638
1666_at	3.54398520066408	4.00836824171009
1667_s_at	9.36180876167871	8.95396379764159
1668_s_at	6.34369837332603	6.94289486152228
1669_at	4.04266488191166	4.17447130859237
167_at	6.67587887865091	6.39012066749388
1670_at	6.32152002916291	5.91991056211895
1671_s_at	6.40475345712883	6.66394780780696
1672_f_at	5.14026102724423	5.10601501963902
1673_at	6.7417076989821	7.05504354969024
1674_at	5.3632043504147	5.39766022909019
1675_at	5.61214844506221	6.25556831893861
1676_s_at	10.6170306684977	10.6503150032551
1677_at	6.79558320884706	6.23356535840098
1678_g_at	4.99343542885189	4.76635055119301
1679_at	3.1531450047164	3.49282485873878
168_at	2.86164949471439	2.91980731539974
1680_at	7.76638906228844	7.7293481007671
1681_at	6.97222240890475	6.81582485608023
1682_s_at	6.34399070950211	6.27901695890923
1683_at	7.45202476792325	7.98754337926365
1684_s_at	7.71826512550343	7.69889695229534
1685_at	4.01802323755228	4.23459057699867
1686_g_at	5.37099655538276	5.72699720184507
1687_s_at	7.06984948330642	6.46773634429997
1688_s_at	5.20434265138558	5.28716587479819
1689_at	6.67371314404277	6.45181420967691
169_at	4.95669511865394	4.5220320339322
1690_at	4.57863610658043	4.6664356245757
1691_at	4.3881887440816	4.63554202534837
1692_s_at	6.80447744045828	6.54565950987726
1693_s_at	11.3107707227426	11.2022104955145
1694_s_at	6.19591147069959	5.63360029460713
1695_at	8.56352707862652	8.47854327544538
1696_at	4.77460312371186	4.87042204533855
1697_s_at	3.51121687502991	3.80640469851552
1698_g_at	4.62515324731826	4.78134625470801
1699_at	4.13309238217313	4.21326645807361
170_at	6.50886600981987	6.54115590694353
1700_at	7.96139455072354	7.49140833372788
1701_at	4.85182766003386	4.89731823907672
1702_at	3.69566696327021	3.92580401992586
1703_g_at	7.19026368524517	6.99922190347186
1704_at	7.90749179486951	7.88070446885415
1705_s_at	4.59409956303693	4.44795997423023
1706_at	7.99025983086231	8.49710423471751
1707_g_at	9.06800667702679	9.07023557539829
1708_at	5.07239996571762	5.3824335858173
1709_g_at	4.95301946972034	4.8324846189542
171_at	6.17416107472386	6.10901094666896
1710_s_at	5.6826406191608	4.74071046529116
1711_at	6.84378107736832	6.8566854312109
1712_s_at	4.77669393976279	5.06989068147284
1713_s_at	3.64409595401131	3.89374652045875
1714_at	5.36814991888193	5.44261455965526
1715_at	7.74495575460045	7.83429895596809
1716_at	5.93143071044919	6.00975487409329
1717_s_at	5.40201776877188	5.78063564898351
1718_at	10.2500441459779	10.2828627265073
1719_at	4.41720698182708	4.72874561817054
172_at	7.72266465685222	7.90975197770948
1720_at	4.45638944921093	4.58245649375295
1721_g_at	3.23320818171397	3.4296611491787
1722_at	5.58869066619139	5.79201293497884
1723_g_at	5.93193034124385	6.12798920696725
1724_at	7.31864118011993	7.18499507286162
1725_s_at	5.79492899196322	6.08514032298675
1726_at	7.21394666534809	7.18986539298717
1727_at	3.54442274983017	3.37331742080454
1728_at	6.81632039833133	7.02783724531269
1729_at	7.58152157306699	7.18626780727968
173_at	4.52450735952923	4.42365373722756
1730_s_at	6.49500272043726	6.27456347734135
1731_at	5.52280883611773	6.08402352271083
1732_at	4.03946622119264	4.23113437312051
1733_at	6.45902597874836	5.41758482490113
1734_at	5.85185273832189	5.81382700299441
1735_g_at	8.1065531666747	8.32141014597444
1736_at	6.18058011436839	6.29538051533719
1737_s_at	9.44730356087306	10.1771004082431
1738_at	6.59801879929969	6.75045960596206
1739_at	3.04344849559268	3.3968803885195
174_s_at	6.87537982010898	6.55275717423632
1740_g_at	5.47152906516862	5.40926076559815
1741_s_at	7.09217607934879	6.02605920512545
1742_at	7.40809652022572	7.33689897716654
1743_s_at	3.36208398186443	3.48661505487715
1744_at	7.00461445313243	6.67120569623626
1745_at	3.79427642597263	3.82880550408966
1746_s_at	7.32518372549471	7.15310833399206
1747_at	7.60894823610877	6.78046779930555
1748_s_at	6.515598965242	6.25581030383594
1749_at	6.97290825453416	6.6255415323053
175_s_at	7.74370159162375	7.06928983852042
1750_at	8.38560583772226	7.99266402321735
1751_g_at	6.8417948334504	6.21163277272942
1752_at	8.64073205707128	6.82731185348855
1753_s_at	7.04300676074151	6.50344749245087
1754_at	6.05870618990528	6.1321960219685
1755_i_at	3.98665158290547	4.60843944003256
1756_f_at	4.06057424882073	4.33013263661659
1757_i_at	2.95009276354138	2.69676897142675
1758_r_at	2.57234719895885	2.88450495910259
1759_f_at	4.59283679609668	4.95054899150597
176_at	4.90999284759971	5.58974758381542
1760_s_at	6.70088920721069	6.99028798698864
1761_at	3.94881421493476	4.24990896067767
1762_at	4.94566941516598	5.24666342544047
1763_at	6.4801969917593	6.10368867236815
1764_s_at	6.70024933963255	5.797289741636
1765_at	5.67427786816788	6.10011171904428
1766_g_at	5.19426781171427	5.31447459121251
1767_s_at	6.93665312071676	7.3533292021506
1768_s_at	8.12042709085551	7.72953496167066
1769_at	6.79363443434398	6.45483809520494
177_at	5.67531131468123	5.29700887363237
1770_at	3.38671918247419	3.90259038048541
1771_s_at	8.24991149361436	8.71395959373526
1772_s_at	5.69394765258014	5.42885536094709
1773_at	5.88040745044069	5.86846166743249
1774_at	4.88072406660885	4.94699131706878
1775_at	6.19405922844089	6.06740116369604
1776_at	7.79782452890767	7.19592341984034
1777_at	8.43175873068255	8.11827677191061
1778_g_at	5.53610989519795	5.22360580063895
1779_s_at	7.4304660024499	7.85872399766423
178_f_at	6.03808661473885	5.9330301767535
1780_at	8.0872753152242	7.89501729071119
1781_at	6.87748609877383	7.06831352744382
1782_s_at	6.98676713614804	7.2186336539318
1783_at	4.63125526616305	4.58904954233243
1784_s_at	3.82601888092608	4.00397136957305
1785_at	5.65898970756932	6.1758420424255
1786_at	6.43778695959067	6.26784097853401
1787_at	6.07316886556346	6.21819521870933
1788_s_at	5.72517517647294	5.8259869019038
1789_at	5.96746409909126	6.06286633764019
179_at	9.69905907318537	9.22246063175989
1790_s_at	8.98823192807692	9.08084719599369
1791_s_at	3.66223636907928	3.92827939974514
1792_g_at	8.01877019317188	8.36565648124081
1793_at	5.8820850744257	5.48374271988493
1794_at	8.76610056965643	8.57991105515069
1795_g_at	8.7368572709963	8.54210473318613
1796_s_at	9.70917958319638	9.8121887368004
1797_at	6.85663533261299	6.57505908564226
1798_at	4.34314586355465	4.33609982579218
1799_at	6.62012940243422	6.68971168467634
180_at	7.17609437029689	6.81701982327169
1800_g_at	4.94251590155545	4.92376605394447
1801_at	5.35780273312153	5.50057640033405
1802_s_at	7.20379874969079	6.81088971136601
1803_at	5.62681966799636	5.27884726036451
1804_at	7.97446225911835	8.14899531798626
1805_g_at	4.10146426840777	4.04354911674529
1806_at	2.61918272529015	2.76421735371766
1807_g_at	5.01801142301506	5.31233448809251
1808_s_at	6.53206082857949	6.0935182302032
1809_at	4.17084760194114	4.40669675092696
181_g_at	8.33387247466106	8.51488174635576
1810_s_at	7.77877416725495	7.47844276718307
1811_at	6.4273277756005	6.20967666260784
1812_s_at	4.11030030806471	4.07362571941946
1813_at	6.92082430382283	6.53766640339404
1814_at	8.82957335612891	8.38583993198213
1815_g_at	6.17093803023009	6.77245099095973
1816_at	4.41391900283665	4.1780029036288
1817_at	9.60081266282963	9.2111926389538
1818_at	7.08562349810263	7.1904834583195
1819_at	6.165246394467	6.03539697460654
182_at	7.05250348391412	7.40855851639566
1820_g_at	7.0629540986244	6.48678606025495
1821_at	5.28041527167598	4.89789234883361
1822_at	4.42613353731154	5.01997399392192
1823_g_at	5.53552903938497	5.77859359764887
1824_s_at	7.05606956443002	6.62901377942697
1825_at	7.80813732194567	7.79178010977193
1826_at	8.80903091838105	8.32410386347559
1827_s_at	8.73350109362953	8.88315081276929
1828_s_at	4.45146725897853	4.25769971844298
183_at	3.92730823957006	4.17285295835557
1830_s_at	8.23192924301848	7.72500813003995
1831_at	5.37192412538609	5.95031037218887
1832_at	4.64181911558162	4.90208699068585
1833_at	5.5172930589952	5.74230680311744
1834_at	5.55060670881466	5.8260164553051
1836_at	9.33915850652208	9.61265897265861
1837_at	5.08748062548104	4.40125280071602
1838_g_at	5.25889836702503	5.08715772580175
1839_at	7.89208282570597	7.31225534709053
184_at	6.34851161009188	6.04883042880597
1840_g_at	8.98978606907654	8.27654608034677
1841_s_at	4.23128133403418	3.91702078546067
1842_at	6.30134836369288	6.519844001623
1843_at	6.12193985474953	6.10679270187802
1844_s_at	7.15426079892039	6.93454400931723
1845_at	5.78179008152193	5.59071367687498
1846_at	5.62420442744301	6.07125060864546
1847_s_at	6.60096578740715	6.72128829171751
1848_at	5.66373343512165	5.81331636042708
1849_s_at	4.3484303665377	4.09712535798599
185_at	5.05614535169477	5.4264867540351
1850_at	7.56999943952673	7.40345712562675
1851_s_at	4.64933319596493	4.52116182371495
1852_at	6.62375544930193	7.14340438387775
1853_at	6.56073086343762	6.1454362563236
1854_at	5.26371649910267	4.96103808187985
1855_at	6.33772724568207	6.15472710781841
1856_at	5.5963430918711	5.67224802546175
1857_at	5.79138945188036	5.64861231180775
1858_at	5.26209255580726	5.31867639761258
1859_s_at	3.61720662288746	3.76938256332388
186_at	3.36586868236314	3.89271288533352
1860_at	6.56860597624943	6.48271400853938
1861_at	6.26573442095528	5.76150995722345
1862_at	4.94641433217781	4.79510529239202
1863_s_at	3.77880470475288	3.89710353456325
1865_at	2.87629331726393	3.11442647634677
1866_g_at	3.43361090724009	3.86468180412051
1867_at	7.64131634459069	7.91049120538855
1868_g_at	6.80874769423512	6.0594739243691
1869_at	7.055684267675	6.81780703456022
187_at	7.6157518656824	7.31187232465523
1870_at	4.41257834058189	4.22923674040517
1871_g_at	3.57736060045525	3.89140801293877
1872_at	3.29320980736248	3.61649041812779
1873_at	7.74468771662159	7.83491649319258
1874_at	6.71656795839414	6.7965488080771
1875_f_at	5.34927027806328	5.33739262082572
1876_at	5.11848082218095	4.39729328971168
1877_g_at	6.44472183490705	6.05109293984048
1878_g_at	8.7693250070259	8.49438642850656
1879_at	7.99144318753827	7.53971191856875
188_at	7.61449617885959	7.21880326161044
1880_at	3.25750268751763	3.56607502261434
1881_at	5.83193944937797	5.74435601736625
1882_g_at	6.64513971629525	7.08351447085322
1883_s_at	3.80307733773614	4.03739146149074
1884_s_at	6.25689063390982	5.95347515768587
1885_at	6.68097570617119	6.17305473404128
1886_at	7.04368722319493	6.50842096330253
1887_g_at	6.40317036370732	6.17032974885277
1888_s_at	4.72473689110645	4.97559452639792
189_s_at	8.63232675206899	9.0637843532399
1890_at	8.61236211870855	7.76632177881913
1891_at	4.79764975625316	5.44476575289719
1892_s_at	6.46507526522437	6.61858446336274
1893_s_at	5.16083217707419	5.27837579088085
1894_f_at	7.77883475952117	7.39855766855313
1895_at	5.20281892130744	5.54654942208222
1896_s_at	5.58827961902566	5.36740787688033
1897_at	6.43920328368992	7.11856309286454
1898_at	5.42909951659419	4.99676441264792
1899_s_at	3.8921824159454	4.37527567378974
190_at	6.6690967787618	8.2497248952876
1900_at	3.80057126254783	4.24866548304593
1901_s_at	7.17559045915086	6.51931787258158
1902_at	6.55605354768123	5.69625719436609
1903_at	6.94958143166321	6.24358990927492
1904_at	6.49632818339446	6.40514735067316
1905_s_at	5.09754504028288	5.01891748105827
1906_at	5.96678795757427	5.82799988227007
1907_at	5.44091138560189	5.74732637606314
1908_at	6.88755273352846	6.71500307240988
1909_at	5.2758804472232	5.89312113259419
191_at	6.75650960888936	6.8824416021785
1910_s_at	7.80877398099976	7.84486902003796
1911_s_at	6.04131614581535	6.62283226794793
1912_s_at	6.97815814151631	6.75059798519626
1913_at	4.49930257454444	4.88473801650056
1914_at	4.0786759068034	4.41955380560399
1915_s_at	8.95903949430428	9.58624396563929
1916_s_at	8.25449196290059	9.28048750458455
1917_at	7.34329884103919	7.06939366048638
1918_at	5.63018701535534	5.77483298267745
1919_at	6.12057878018278	5.89012274209988
192_at	6.10251814464734	6.36719348228591
1920_s_at	5.87754166523516	5.49363013006781
1921_at	4.21017934688751	4.91054206306328
1922_g_at	4.49548155097141	4.67398831581002
1923_at	3.95577696119605	3.59614686732724
1924_at	5.88161394062275	6.06274380269809
1925_at	6.63258297218355	6.89536019979071
1926_at	7.32537558054204	6.84039979916987
1927_s_at	5.68501002502483	5.22858392886786
1928_s_at	4.75988123070799	4.81528329767257
1929_at	6.77593330213382	7.53380689781534
193_at	4.24575001604449	4.26189604565774
1930_at	6.17449990167837	6.43262825204224
1931_at	3.42481995872821	3.44905482999468
1932_at	7.81880696715407	7.91809365618212
1933_g_at	6.03451558913456	6.30808386144554
1934_s_at	4.1418567948299	3.89532435251348
1935_at	3.79611401635686	3.9360723639727
1936_s_at	8.59105258259895	8.38964268258539
1937_at	6.87173640496278	6.71965476123604
1938_at	7.33011014363068	7.13296276446076
1939_at	7.00080377995092	6.94035682533399
194_at	3.47471986379097	3.67988238904027
1940_at	5.0466410692146	5.56859078667366
1941_at	5.07747925565748	5.12092072210538
1942_s_at	7.50387266022825	7.50908324781403
1943_at	6.08881729103034	6.37841449765289
1944_f_at	8.82518531076093	8.57870594066773
1945_at	3.27089167099594	3.52260514967062
1946_at	6.0784376838459	6.12327415991749
1947_g_at	5.63650692412639	5.76199547554356
1948_f_at	5.17912698399633	4.81839360557009
1949_at	3.89746223081162	3.6879988728885
195_s_at	6.95439030479069	6.54424503725528
1950_s_at	7.03216962905	6.81035898635368
1951_at	4.40089603124257	4.53634431851049
